id,created_at,lang,retweet_count,referenced_tweets_id,referenced_tweets_type,text,sent_label,sent_score,sadness,joy,fear,disgust,anger,qt_id,qt_text,sent_score_qt,sent_label_qt,sent_language_qt,sadness_qt,joy_qt,fear_qt,disgust_qt,anger_qt
1.31601E+18,,,,1.31601E+18,quoted,,negative,-0.35505,0.131803,0.403267,0.046511,0.230732,0.104666,1.31601E+18,,-0.758829,negative,,0.382948,0.109068,0.061268,0.193819,0.15596
1.31601E+18,,,,1.316E+18,quoted,,negative,-0.37587,0.217735,0.093188,0.031593,0.20098,0.061302,1.316E+18,,0,neutral,,0.546591,0.184078,0.05012,0.032553,0.048058
1.31601E+18,,,,1.31564E+18,quoted,,neutral,0,0.246288,0.331766,0.076894,0.041804,0.14597,1.31564E+18,,0.693016,positive,,0.416351,0.269787,0.077123,0.048227,0.057481
1.31601E+18,,,,1.31565E+18,quoted,,negative,-0.721637,0.261646,0.09815,0.130315,0.349957,0.101811,1.31565E+18,,0.931007,positive,,0.202712,0.234531,0.06737,0.062796,0.139834
1.31601E+18,,,,1.31601E+18,quoted,,negative,-0.734261,0.414823,0.176301,0.051613,0.140774,0.055562,1.31601E+18,,0.449245,positive,,0.163401,0.301117,0.048409,0.234458,0.047954
1.31601E+18,,,,1.316E+18,quoted,,neutral,0,0.141271,0.432044,0.057143,0.078409,0.045173,1.316E+18,,0,neutral,,0.134131,0.317825,0.058929,0.281548,0.04887
1.31601E+18,,,,1.316E+18,quoted,,positive,0.877896,0.255034,0.431555,0.063187,0.100423,0.083478,1.316E+18,,0,neutral,,0.198454,0.161755,0.006599,0.081078,0.041784
1.31601E+18,,,,1.31601E+18,quoted,,neutral,0,0.408569,0.246855,0.073591,0.052883,0.060897,1.31601E+18,,-0.727324,negative,,0.255005,0.141062,0.073188,0.160219,0.057412
1.31601E+18,,,,1.31583E+18,quoted,,neutral,0,0.247197,0.163168,0.14765,0.031357,0.046725,1.31583E+18,,0.661409,positive,,0.144333,0.370312,0.059649,0.10642,0.104044
1.31601E+18,,,,1.316E+18,quoted,,positive,0.608222,0.149757,0.181173,0.101139,0.085669,0.077232,1.316E+18,,0,neutral,,0.163468,0.351728,0.081587,0.085062,0.117888
1.31601E+18,,,,1.31601E+18,quoted,,negative,-0.457222,0.388614,0.140227,0.055372,0.114769,0.093447,1.31601E+18,,0.575622,positive,,0.090699,0.615716,0.040631,0.048345,0.048441
1.31601E+18,,,,1.316E+18,quoted,,neutral,0,0.344891,0.029402,0.099944,0.054682,0.079849,1.316E+18,,0,neutral,,0.183162,0.381799,0.077549,0.051508,0.074134
1.31601E+18,,,,1.31601E+18,quoted,,neutral,0,0.34242,0.272155,0.071837,0.052889,0.068822,1.31601E+18,,-0.480973,negative,,0.097587,0.249531,0.062236,0.11267,0.062611
1.31601E+18,,,,1.31601E+18,quoted,,positive,0.900068,0.042413,0.782675,0.041255,0.030771,0.066466,1.31601E+18,,-0.586762,negative,,0.51781,0.106894,0.074032,0.022238,0.045559
1.31601E+18,,,,1.31497E+18,quoted,,negative,-0.779356,0.206622,0.299347,0.078023,0.107867,0.048388,1.31497E+18,,0.460586,positive,,0.20257,0.233351,0.041356,0.23302,0.079683
1.31601E+18,,,,1.31601E+18,quoted,,negative,-0.682058,0.249205,0.229165,0.064063,0.094852,0.133424,1.31601E+18,,-0.5775,negative,,0.201659,0.058288,0.062749,0.122227,0.0493
1.31601E+18,,,,1.31601E+18,quoted,,negative,-0.468905,0.121877,0.202818,0.200781,0.074892,0.088471,1.31601E+18,,0.64365,positive,,0.410682,0.140935,0.071199,0.012486,0.029378
1.31601E+18,,,,1.31601E+18,quoted,,negative,-0.571771,0.159187,0.332755,0.073124,0.027447,0.279427,1.31601E+18,,-0.603434,negative,,0.183901,0.189652,0.048532,0.185431,0.075603
1.31601E+18,,,,1.316E+18,quoted,,positive,0.485457,0.265218,0.303206,0.080421,0.043074,0.106374,1.316E+18,,-0.494562,negative,,0.3015,0.324311,0.019848,0.051062,0.065175
1.31601E+18,,,,1.31601E+18,quoted,,positive,0.478047,0.36706,0.234219,0.076302,0.055452,0.061318,1.31601E+18,,0,neutral,,0.59297,0.152735,0.02193,0.056727,0.05002
1.31601E+18,,,,1.31571E+18,quoted,,neutral,0,0.172707,0.434258,0.038515,0.128028,0.128478,1.31571E+18,,-0.760248,negative,,0.149512,0.299094,0.056163,0.079621,0.050594
1.31601E+18,,,,1.31521E+18,quoted,,positive,0.539923,0.170287,0.325987,0.089725,0.179394,0.063627,1.31521E+18,,0,neutral,,0.184493,0.282562,0.095616,0.048959,0.053546
1.31601E+18,,,,1.31544E+18,quoted,,neutral,0,0.202952,0.185477,0.146264,0.168676,0.061604,1.31544E+18,,-0.666181,negative,,0.138386,0.356631,0.050608,0.425104,0.069679
1.31601E+18,,,,1.31601E+18,quoted,,negative,-0.949048,0.325495,0.416515,0.073738,0.020887,0.050707,1.31601E+18,,0.330389,positive,,0.311989,0.15865,0.302384,0.080496,0.055923
1.31601E+18,,,,1.31601E+18,quoted,,negative,-0.92345,0.156451,0.325177,0.047335,0.126098,0.067535,1.31601E+18,,-0.935805,negative,,0.178959,0.25519,0.080335,0.114913,0.090265
1.31601E+18,,,,1.316E+18,quoted,,neutral,0,0.142375,0.300503,0.05486,0.246443,0.138191,1.316E+18,,0,neutral,,0.317967,0.181114,0.048977,0.167839,0.067908
1.31601E+18,,,,1.31601E+18,quoted,,negative,-0.686679,0.150358,0.315499,0.211247,0.038299,0.096203,1.31601E+18,,-0.642821,negative,,0.248959,0.074954,0.295218,0.051274,0.060294
1.31601E+18,,,,1.31601E+18,quoted,,negative,-0.972616,0.050282,0.003442,0.196988,0.071027,0.402523,1.31601E+18,,0,undeterminated,,0,0,0,0,0
1.31601E+18,,,,1.316E+18,quoted,,neutral,0,0.15638,0.500934,0.062695,0.038017,0.038799,1.316E+18,,-0.390108,negative,,0.161918,0.256758,0.069207,0.167157,0.083388
1.31601E+18,,,,1.31601E+18,quoted,,neutral,0,0.088066,0.616998,0.00577,0.04925,0.040529,1.31601E+18,,-0.586762,negative,,0.51781,0.106894,0.074032,0.022238,0.045559
1.31601E+18,,,,1.31601E+18,quoted,,neutral,0,0.128521,0.16073,0.064721,0.372197,0.099525,1.31601E+18,,0,neutral,,0.170257,0.059249,0.05616,0.087479,0.110327
1.31601E+18,,,,1.31585E+18,quoted,,negative,-0.681425,0.312343,0.206702,0.078048,0.09542,0.099785,1.31585E+18,,0,neutral,,0.375568,0.227283,0.068505,0.084892,0.06996
1.31601E+18,,,,1.31601E+18,quoted,,neutral,0,0.165384,0.440381,0.065526,0.043226,0.051858,1.31601E+18,,-0.609716,negative,,0.336318,0.211151,0.112977,0.035092,0.073898
1.31601E+18,,,,1.31601E+18,quoted,,neutral,0,0.210514,0.309355,0.065564,0.031281,0.049658,1.31601E+18,,0.525368,positive,,0.119457,0.145687,0.028113,0.336692,0.029893
1.31601E+18,,,,1.31572E+18,quoted,,positive,0.654163,0.174279,0.500955,0.063206,0.026164,0.048726,1.31572E+18,,0.905057,positive,,0,0,0,0,0
1.31601E+18,,,,1.31601E+18,quoted,,neutral,0,0.164992,0.236205,0.017001,0.075258,0.045699,1.31601E+18,,0.366283,positive,,0.152784,0.15334,0.05997,0.304991,0.095141
1.31601E+18,,,,1.31573E+18,quoted,,negative,-0.864411,0.315086,0.234075,0.072142,0.121055,0.054388,1.31573E+18,,-0.479009,negative,,0.19489,0.305053,0.096294,0.034573,0.140583
1.31601E+18,,,,1.31581E+18,quoted,,negative,-0.348968,0.132776,0.501615,0.057284,0.05752,0.038742,1.31581E+18,,-0.314655,negative,,0.169835,0.299451,0.083817,0.084386,0.073544
