id,created_at,lang,retweet_count,referenced_tweets_id,referenced_tweets_type,text,sent_label,sent_score,sadness,joy,fear,disgust,anger,qt_id,qt_text,sent_score_qt,sent_label_qt,sent_language_qt,sadness_qt,joy_qt,fear_qt,disgust_qt,anger_qt
1.31545E+18,,,,1.31545E+18,quoted,,neutral,0,0.165615,0.344895,0.264725,0.080489,0.036915,1.31545E+18,,0.87397,positive,,0.215185,0.479794,0.033735,0.096086,0.04734
1.31545E+18,,,,1.31544E+18,quoted,,positive,0.91427,0.328377,0.470493,0.052304,0.141333,0.044569,1.31544E+18,,-0.859494,negative,,0.162426,0.334909,0.128167,0.081823,0.05712
1.31545E+18,,,,1.31545E+18,quoted,,positive,0.509864,0.18618,0.114816,0.122297,0.087556,0.176948,1.31545E+18,,0,neutral,,0.550248,0.213849,0.040591,0.056542,0.050413
1.31545E+18,,,,1.31535E+18,quoted,,positive,0.520794,0.067711,0.455107,0.021845,0.03319,0.403769,1.31535E+18,,0.852833,positive,,0.088371,0.355363,0.031386,0.026358,0.03145
1.31545E+18,,,,1.31545E+18,quoted,,positive,0.776219,0.144361,0.527227,0.038298,0.090058,0.056908,1.31545E+18,,-0.743213,negative,,0.221199,0.200339,0.093749,0.028955,0.118788
1.31545E+18,,,,1.31545E+18,quoted,,neutral,0,0.165584,0.505244,0.087867,0.06713,0.049766,1.31545E+18,,0.914382,positive,,0,0,0,0,0
1.31545E+18,,,,1.31545E+18,quoted,,negative,-0.689135,0.429234,0.189017,0.060277,0.089542,0.031407,1.31545E+18,,0,neutral,,0.50437,0.065251,0.187164,0.043022,0.062606
1.31545E+18,,,,1.31545E+18,quoted,,positive,0.873494,0.071982,0.543309,0.190037,0.06653,0.02621,1.31545E+18,,0.914382,positive,,0,0,0,0,0
1.31545E+18,,,,1.31545E+18,quoted,,negative,-0.731883,0.095921,0.563098,0.098756,0.156515,0.028458,1.31545E+18,,0,neutral,,0.550248,0.213849,0.040591,0.056542,0.050413
1.31545E+18,,,,1.31545E+18,quoted,,neutral,0,0.25819,0.43958,0.056011,0.058958,0.073116,1.31545E+18,,-0.641389,negative,,0.265101,0.410632,0.094379,0.098796,0.030553
1.31545E+18,,,,1.31545E+18,quoted,,negative,-0.505179,0.169433,0.220671,0.102058,0.100204,0.283473,1.31545E+18,,0,neutral,,0.138309,0.268532,0.329102,0.060062,0.079304
1.31545E+18,,,,1.31545E+18,quoted,,positive,0.814172,0.302489,0.491785,0.055097,0.068629,0.046277,1.31545E+18,,0,neutral,,0.679454,0.190904,0.04025,0.022263,0.033184
1.31545E+18,,,,1.31545E+18,quoted,,neutral,0,0.111136,0.427772,0.091947,0.315408,0.045096,1.31545E+18,,0,neutral,,0.080098,0.901939,0.018498,0.020353,0.020074
1.31545E+18,,,,1.31545E+18,quoted,,positive,0.894135,0.254505,0.463511,0.056127,0.071637,0.061779,1.31545E+18,,-0.418563,negative,,0.135076,0.561856,0.081692,0.096756,0.032619
1.31545E+18,,,,1.31544E+18,quoted,,negative,-0.586042,0.144586,0.269465,0.048891,0.119934,0.247056,1.31544E+18,,0,neutral,,0.192382,0.361851,0.091938,0.039628,0.055332
1.31545E+18,,,,1.31545E+18,quoted,,neutral,0,0.640228,0.112407,0.027798,0.051999,0.029103,1.31545E+18,,0.997005,positive,,0.235418,0.901913,0.006606,0.008459,0.031335
1.31545E+18,,,,1.31545E+18,quoted,,neutral,0,0.132073,0.592976,0.065883,0.071046,0.043774,1.31545E+18,,0.427039,positive,,0.230495,0.353085,0.066175,0.048668,0.101514
1.31545E+18,,,,1.31545E+18,quoted,,neutral,0,0.121918,0.642459,0.036715,0.070893,0.048015,1.31545E+18,,-0.418563,negative,,0.135076,0.561856,0.081692,0.096756,0.032619
1.31545E+18,,,,1.31545E+18,quoted,,negative,-0.920211,0.358184,0.205569,0.076729,0.105103,0.081562,1.31545E+18,,-0.630963,negative,,0.361704,0.408654,0.068346,0.026638,0.09286
1.31545E+18,,,,1.31545E+18,quoted,,neutral,0,0.167054,0.476422,0.089532,0.066323,0.051602,1.31545E+18,,-0.626488,negative,,0.32221,0.280805,0.213567,0.114377,0.047864
1.31545E+18,,,,1.31545E+18,quoted,,negative,-0.698181,0.279125,0.330626,0.099269,0.062499,0.042501,1.31545E+18,,-0.626488,negative,,0.32221,0.280805,0.213567,0.114377,0.047864
1.31545E+18,,,,1.31545E+18,quoted,,positive,0.759969,0.275887,0.313172,0.061371,0.051799,0.059266,1.31545E+18,,0.914382,positive,,0,0,0,0,0
1.31545E+18,,,,1.31543E+18,quoted,,positive,0.778821,0.071535,0.755084,0.039772,0.04978,0.043514,1.31543E+18,,-0.655645,negative,,0.323999,0.406765,0.102349,0.011672,0.086076
1.31545E+18,,,,1.31545E+18,quoted,,negative,-0.910601,0.35727,0.20679,0.066922,0.093851,0.063823,1.31545E+18,,-0.334464,negative,,0.656182,0.248823,0.05647,0.009464,0.060402
1.31545E+18,,,,1.31545E+18,quoted,,negative,-0.98083,0.448204,0.1364,0.070199,0.101796,0.347094,1.31545E+18,,-0.626488,negative,,0.32221,0.280805,0.213567,0.114377,0.047864
1.31545E+18,,,,1.31545E+18,quoted,,neutral,0,0.094857,0.478082,0.09145,0.077743,0.097424,1.31545E+18,,-0.99731,negative,,0.321089,0.280728,0.062623,0.154088,0.031823
1.31545E+18,,,,1.31545E+18,quoted,,neutral,0,0.103738,0.60553,0.059428,0.088467,0.028562,1.31545E+18,,-0.883855,negative,,0,0,0,0,0
1.31545E+18,,,,1.31545E+18,quoted,,positive,0.631786,0.329156,0.224512,0.127617,0.063447,0.083205,1.31545E+18,,-0.863645,negative,,0.240909,0.258431,0.145135,0.048291,0.052964
1.31545E+18,,,,1.31545E+18,quoted,,neutral,0,0.173932,0.030885,0.051322,0.193862,0.040684,1.31545E+18,,0.591878,positive,,0.202837,0.605079,0.029112,0.047631,0.058239
1.31545E+18,,,,1.31538E+18,quoted,,neutral,0,0.08076,0.197388,0.044332,0.089795,0.502577,1.31538E+18,,0.983835,positive,,0.117662,0.579562,0.073951,0.042267,0.089921
1.31545E+18,,,,1.31545E+18,quoted,,positive,0.618889,0.084092,0.33289,0.069233,0.261399,0.059618,1.31545E+18,,0,undeterminated,,0,0,0,0,0
1.31545E+18,,,,1.31544E+18,quoted,,positive,0.272708,0.16314,0.652115,0.039259,0.064417,0.030044,1.31544E+18,,-0.947714,negative,,0.1166,0.435347,0.116,0.067424,0.078999
1.31545E+18,,,,1.31545E+18,quoted,,neutral,0,0.29599,0.396899,0.07537,0.089905,0.043943,1.31545E+18,,0,neutral,,0.063685,0.464174,0.510642,0.053579,0.024968
1.31545E+18,,,,1.31545E+18,quoted,,neutral,0,0.133152,0.547558,0.069496,0.09192,0.031813,1.31545E+18,,0.554577,positive,,0.283182,0.410494,0.075814,0.030235,0.060299
1.31545E+18,,,,1.31545E+18,quoted,,positive,0.451354,0.408346,0.160446,0.115722,0.048317,0.07854,1.31545E+18,,0,undeterminated,,0,0,0,0,0
1.31545E+18,,,,1.31545E+18,quoted,,neutral,0,0.068004,0.937684,0.017811,0.048446,0.029059,1.31545E+18,,0,neutral,,0.063685,0.464174,0.510642,0.053579,0.024968
1.31545E+18,,,,1.31545E+18,quoted,,negative,-0.409296,0.312978,0.256499,0.110744,0.084072,0.08561,1.31545E+18,,0,neutral,,0.063685,0.464174,0.510642,0.053579,0.024968
1.31545E+18,,,,1.31545E+18,quoted,,positive,0.581123,0.309398,0.393702,0.056101,0.090872,0.064835,1.31545E+18,,0,neutral,,0.063685,0.464174,0.510642,0.053579,0.024968
1.31545E+18,,,,1.31545E+18,quoted,,positive,0.467384,0.371841,0.236607,0.122466,0.097014,0.03783,1.31545E+18,,0,neutral,,0.063685,0.464174,0.510642,0.053579,0.024968
1.31545E+18,,,,1.31545E+18,quoted,,neutral,0,0.159217,0.498388,0.085231,0.067131,0.050791,1.31545E+18,,0,neutral,,0.063685,0.464174,0.510642,0.053579,0.024968
1.31545E+18,,,,1.31545E+18,quoted,,positive,0.865723,0.516858,0.398203,0.023469,0.097966,0.02419,1.31545E+18,,0,neutral,,0.376772,0.04975,0.058312,0.095822,0.074722
1.31545E+18,,,,1.31545E+18,quoted,,neutral,0,0.098196,0.307519,0.021183,0.42345,0.036942,1.31545E+18,,0,undeterminated,,0,0,0,0,0
1.31545E+18,,,,1.31545E+18,quoted,,neutral,0,0.174738,0.181421,0.052351,0.148723,0.101589,1.31545E+18,,-0.460459,negative,,0.115022,0.274794,0.026973,0.029696,0.108636
1.31545E+18,,,,1.31545E+18,quoted,,negative,-0.700566,0.370398,0.139859,0.082202,0.130062,0.124169,1.31545E+18,,0,neutral,,0.140552,0.28609,0.343973,0.022887,0.070693
1.31545E+18,,,,1.31545E+18,quoted,,positive,0.260516,0.42954,0.26782,0.091887,0.084051,0.025165,1.31545E+18,,0,neutral,,0.063685,0.464174,0.510642,0.053579,0.024968
1.31545E+18,,,,1.31545E+18,quoted,,neutral,0,0.45397,0.375041,0.02624,0.048763,0.067599,1.31545E+18,,-0.99731,negative,,0.321089,0.280728,0.062623,0.154088,0.031823
1.31545E+18,,,,1.31545E+18,quoted,,positive,0.798741,0.328588,0.459243,0.069165,0.077909,0.044464,1.31545E+18,,0.637094,positive,,0.235704,0.117098,0.01587,0.142171,0.051011
1.31545E+18,,,,1.31544E+18,quoted,,positive,0.822953,0.088257,0.323034,0.012139,0.099768,0.069682,1.31544E+18,,-0.641591,negative,,0.36224,0.099201,0.287912,0.03027,0.129527
1.31545E+18,,,,1.31545E+18,quoted,,positive,0.645016,0.273339,0.486268,0.070503,0.054994,0.066655,1.31545E+18,,0,neutral,,0.063685,0.464174,0.510642,0.053579,0.024968
1.31545E+18,,,,1.31545E+18,quoted,,neutral,0,0.461024,0.343402,0.016259,0.053463,0.065797,1.31545E+18,,0,neutral,,0.441954,0.527246,0.028385,0.015031,0.037192
1.31545E+18,,,,1.31545E+18,quoted,,positive,0.510738,0.119517,0.291885,0.069727,0.07547,0.319724,1.31545E+18,,-0.295337,negative,,0.525564,0.364023,0.086983,0.047851,0.033561
1.31545E+18,,,,1.31539E+18,quoted,,neutral,0,0.142582,0.363001,0.124586,0.101644,0.082424,1.31539E+18,,-0.355151,negative,,0.222186,0.455722,0.143714,0.116522,0.046398
1.31545E+18,,,,1.31545E+18,quoted,,positive,0.960997,0.029076,0.940604,0.026891,0.057822,0.013302,1.31545E+18,,0,neutral,,0.441954,0.527246,0.028385,0.015031,0.037192
1.31545E+18,,,,1.31545E+18,quoted,,positive,0.413894,0.080897,0.659062,0.060804,0.178701,0.075413,1.31545E+18,,0,neutral,,0.258195,0.262035,0.072162,0.042816,0.088517
1.31545E+18,,,,1.31507E+18,quoted,,positive,0.63144,0.623333,0.072164,0.062217,0.106327,0.046203,1.31507E+18,,0,neutral,,0.273589,0.386268,0.078326,0.075688,0.043838
1.31545E+18,,,,1.31545E+18,quoted,,negative,-0.893083,0.150428,0.379034,0.106372,0.085522,0.055787,1.31545E+18,,-0.821979,negative,,0.125621,0.432357,0.330532,0.075946,0.035511
1.31545E+18,,,,1.31544E+18,quoted,,positive,0.830465,0.296325,0.452695,0.059392,0.066323,0.065881,1.31544E+18,,0.648627,positive,,0.088145,0.485094,0.063275,0.103905,0.089766
1.31545E+18,,,,6.39459E+17,quoted,,neutral,0,0.13213,0.155716,0.067838,0.121878,0.08562,6.39459E+17,,0.804543,positive,,0.107009,0.565417,0.072695,0.066034,0.058793
1.31545E+18,,,,1.31223E+18,quoted,,positive,0.242925,0.557086,0.088696,0.081443,0.064652,0.031686,1.31223E+18,,0.612836,positive,,0.38819,0.183413,0.090995,0.062859,0.092039
1.31545E+18,,,,1.31545E+18,quoted,,neutral,0,0.190284,0.295154,0.114297,0.069171,0.148837,1.31545E+18,,0.686478,positive,,0.416233,0.247837,0.08551,0.069815,0.070183
1.31545E+18,,,,1.31147E+18,quoted,,positive,0.459338,0.365054,0.375848,0.077194,0.041724,0.055489,1.31147E+18,,-0.629744,negative,,0.351894,0.401812,0.092727,0.048704,0.044443
1.31545E+18,,,,1.31545E+18,quoted,,negative,-0.913041,0.437935,0.016467,0.10711,0.159009,0.170512,1.31545E+18,,0,neutral,,0.557325,0.209195,0.041489,0.03306,0.038961
1.31545E+18,,,,1.31545E+18,quoted,,neutral,0,0.070715,0.645338,0.038633,0.098999,0.018907,1.31545E+18,,-0.611501,negative,,0.377427,0.182056,0.184041,0.028626,0.15881
1.31545E+18,,,,1.31545E+18,quoted,,neutral,0,0.262293,0.135877,0.132116,0.137802,0.05566,1.31545E+18,,0.660655,positive,,0.602488,0.339425,0.060693,0.016995,0.020121
1.31545E+18,,,,1.31545E+18,quoted,,positive,0.698035,0.156866,0.536674,0.064448,0.069091,0.068403,1.31545E+18,,0,undeterminated,,0,0,0,0,0
1.31545E+18,,,,1.31545E+18,quoted,,positive,0.512525,0.084195,0.692457,0.04916,0.076687,0.099875,1.31545E+18,,0,neutral,,0.713296,0.197987,0.054385,0.017611,0.015315
1.31545E+18,,,,1.31477E+18,quoted,,neutral,0,0.248773,0.681771,0.054508,0.093806,0.002858,1.31477E+18,,0.566271,positive,,0.240149,0.441389,0.201116,0.013334,0.046739
1.31545E+18,,,,1.31545E+18,quoted,,negative,-0.949985,0.362008,0.221383,0.122841,0.088891,0.056262,1.31545E+18,,-0.526271,negative,,0.153635,0.386253,0.093312,0.051446,0.081694
1.31545E+18,,,,1.31545E+18,quoted,,neutral,0,0.193914,0.449901,0.090036,0.065835,0.050663,1.31545E+18,,0.545135,positive,,0,0,0,0,0
1.31545E+18,,,,1.31545E+18,quoted,,neutral,0,0.302482,0.270523,0.075859,0.077712,0.043754,1.31545E+18,,0,neutral,,0,0,0,0,0
1.31545E+18,,,,1.31545E+18,quoted,,neutral,0,0.103859,0.552396,0.059204,0.094848,0.043424,1.31545E+18,,0.643763,positive,,0,0,0,0,0
1.31545E+18,,,,1.31545E+18,quoted,,neutral,0,0.559205,0.187861,0.0179,0.064969,0.021726,1.31545E+18,,0.666143,positive,,0.557054,0.275869,0.134001,0.016603,0.026852
