id,created_at,lang,retweet_count,referenced_tweets_id,referenced_tweets_type,text,sent_label,sent_score,sadness,joy,fear,disgust,anger
1.36757E+18,,,,1.37E+18,retweeted,,negative,-0.809601,0.306194,0.382799,0.327453,0.025611,0.013656
1.36757E+18,,,,1.37E+18,retweeted,,neutral,0,0.303852,0.653441,0.266958,0.019652,0.037406
1.36757E+18,,,,1.37E+18,retweeted,,negative,-0.725899,0.550159,0.392487,0.078049,0.038537,0.010098
1.36757E+18,,,,1.37E+18,retweeted,,neutral,0,0.674096,0.261941,0.014571,0.021783,0.025586
1.36757E+18,,,,1.37E+18,retweeted,,positive,0.487579,0.098154,0.569415,0.168555,0.039808,0.00651
1.36757E+18,,,,1.37E+18,retweeted,,neutral,0,0.155439,0.360228,0.125755,0.025238,0.038157
1.36757E+18,,,,1.37E+18,retweeted,,negative,-0.659742,0.642758,0.032387,0.141307,0.022558,0.022511
1.36757E+18,,,,1.37E+18,retweeted,,neutral,0,0.556294,0.202394,0.103934,0.030742,0.027717
1.36757E+18,,,,1.37E+18,retweeted,,negative,-0.897448,0.217943,0.503383,0.209552,0.071216,0.018476
1.36757E+18,,,,1.37E+18,retweeted,,positive,0.731949,0.194188,0.493616,0.104837,0.029701,0.034163
1.36757E+18,,,,1.37E+18,retweeted,,positive,0.448937,0.426309,0.187216,0.330048,0.03261,0.021824
1.36757E+18,,,,1.37E+18,retweeted,,neutral,0,0.430112,0.186152,0.331484,0.035533,0.016869
1.36757E+18,,,,1.37E+18,retweeted,,negative,-0.681526,0.137763,0.293912,0.193528,0.051976,0.011111
1.36757E+18,,,,1.37E+18,retweeted,,neutral,0,0.311951,0.325825,0.249759,0.024459,0.039285
1.36757E+18,,,,1.37E+18,retweeted,,neutral,0,0.550334,0.34863,0.036015,0.024254,0.019581
1.36757E+18,,,,1.37E+18,retweeted,,neutral,0,0.156981,0.255409,0.23884,0.035809,0.042971
1.36757E+18,,,,1.37E+18,retweeted,,neutral,0,0.65105,0.032719,0.576959,0.039895,0.015849
1.36757E+18,,,,1.37E+18,retweeted,,positive,0.77364,0.556987,0.301217,0.058066,0.029187,0.015183
1.36757E+18,,,,1.37E+18,retweeted,,negative,-0.775732,0.466403,0.092569,0.344866,0.024399,0.015435
1.36757E+18,,,,1.37E+18,retweeted,,neutral,0,0.295229,0.540692,0.233932,0.08078,0.016299
1.36757E+18,,,,1.37E+18,retweeted,,negative,-0.707424,0.664452,0.157767,0.148781,0.009128,0.029653
1.36757E+18,,,,1.37E+18,retweeted,,neutral,0,0.164151,0.611436,0.313693,0.043611,0.053003
1.36757E+18,,,,1.37E+18,retweeted,,neutral,0,0.162378,0.34094,0.025279,0.017487,0.034121
1.36757E+18,,,,1.37E+18,retweeted,,neutral,0,0.645896,0.050831,0.532661,0.036946,0.012254
1.36757E+18,,,,1.37E+18,retweeted,,neutral,0,0.307791,0.346512,0.241628,0.025445,0.039869
1.36757E+18,,,,1.37E+18,retweeted,,negative,-0.977584,0.168488,0.056731,0.603644,0.019817,0.02426
1.36757E+18,,,,1.37E+18,retweeted,,neutral,0,0.163897,0.392815,0.205846,0.091087,0.059722
1.36757E+18,,,,1.37E+18,retweeted,,neutral,0,0.162902,0.298864,0.277991,0.029825,0.021819
1.36757E+18,,,,1.37E+18,retweeted,,negative,-0.959053,0.345737,0.077704,0.448461,0.049219,0.0352
1.36757E+18,,,,1.37E+18,retweeted,,negative,-0.904253,0.20024,0.369579,0.114621,0.032372,0.275776
1.36757E+18,,,,1.37E+18,retweeted,,neutral,0,0.298792,0.070297,0.219187,0.014609,0.02666
1.36757E+18,,,,1.37E+18,retweeted,,neutral,0,0.205157,0.225629,0.45203,0.04035,0.020434
1.36757E+18,,,,1.37E+18,retweeted,,negative,-0.73041,0.100997,0.404871,0.196809,0.154208,0.021273
1.36757E+18,,,,1.37E+18,retweeted,,neutral,0,0.145199,0.525975,0.029373,0.047134,0.069822
1.36757E+18,,,,1.37E+18,retweeted,,negative,-0.596377,0.364054,0.311612,0.353659,0.043433,0.035313
1.36757E+18,,,,1.37E+18,retweeted,,neutral,0,0.625784,0.166326,0.079484,0.020359,0.021932
1.36757E+18,,,,1.37E+18,retweeted,,positive,0.625614,0.283206,0.380115,0.211689,0.071119,0.030269
1.36757E+18,,,,1.37E+18,retweeted,,neutral,0,0.147249,0.406121,0.109149,0.051877,0.062264
1.36757E+18,,,,1.37E+18,retweeted,,negative,-0.805042,0.176935,0.130405,0.183148,0.028675,0.017196
1.36757E+18,,,,1.37E+18,retweeted,,neutral,0,0.168909,0.570901,0.377334,0.043294,0.059999
1.36757E+18,,,,1.37E+18,retweeted,,negative,-0.831182,0.223714,0.089083,0.218279,0.057339,0.014763
1.36757E+18,,,,1.37E+18,retweeted,,neutral,0,0.217313,0.490213,0.21032,0.027227,0.025248
1.36757E+18,,,,1.37E+18,retweeted,,neutral,0,0.203168,0.392639,0.199633,0.010367,0.007711
1.36757E+18,,,,1.37E+18,retweeted,,neutral,0,0.468309,0.157113,0.059044,0.016605,0.011141
1.36757E+18,,,,1.37E+18,retweeted,,neutral,0,0.306292,0.336051,0.208944,0.050051,0.101909
1.36757E+18,,,,1.37E+18,retweeted,,neutral,0,0.301624,0.166425,0.361351,0.020232,0.031047
1.36757E+18,,,,1.37E+18,retweeted,,negative,-0.852524,0.316383,0.303395,0.173616,0.02328,0.020016
1.36757E+18,,,,1.37E+18,retweeted,,positive,0.258594,0.459645,0.262943,0.176114,0.02368,0.061974
1.36757E+18,,,,1.37E+18,retweeted,,negative,-0.602085,0.428209,0.044161,0.073276,0.065084,0.395805
1.36757E+18,,,,1.37E+18,retweeted,,positive,0.36815,0.118012,0.362426,0.097516,0.081897,0.042488
1.36757E+18,,,,1.37E+18,retweeted,,negative,-0.245765,0.149944,0.509763,0.090835,0.054523,0.061172
1.36757E+18,,,,1.37E+18,retweeted,,neutral,0,0.289581,0.466105,0.215047,0.035621,0.039229
1.36757E+18,,,,1.37E+18,retweeted,,negative,-0.844626,0.294786,0.347149,0.310646,0.053249,0.038951
1.36757E+18,,,,1.37E+18,retweeted,,negative,-0.269055,0.238652,0.230923,0.157595,0.032535,0.053148
1.36757E+18,,,,1.37E+18,retweeted,,neutral,0,0.079173,0.529112,0.08746,0.020912,0.021967
1.36757E+18,,,,1.37E+18,retweeted,,negative,-0.796164,0.457003,0.249748,0.084748,0.193335,0.02896
1.36757E+18,,,,1.37E+18,retweeted,,negative,-0.948557,0.440229,0.036992,0.337228,0.018493,0.037178
1.36757E+18,,,,1.37E+18,retweeted,,negative,-0.945587,0.422497,0.032306,0.335399,0.019012,0.038033
1.36757E+18,,,,1.37E+18,retweeted,,neutral,0,0.313569,0.19393,0.210006,0.252413,0.042796
1.36757E+18,,,,1.37E+18,retweeted,,neutral,0,0.30289,0.339314,0.153085,0.023954,0.008951
1.36757E+18,,,,1.37E+18,retweeted,,negative,-0.79636,0.402731,0.098637,0.210071,0.009046,0.031882
1.36757E+18,,,,1.37E+18,retweeted,,negative,-0.879992,0.426162,0.156433,0.168002,0.060294,0.042523
1.36757E+18,,,,1.37E+18,retweeted,,neutral,0,0.402612,0.313863,0.119863,0.056263,0.022676
1.36757E+18,,,,1.37E+18,retweeted,,negative,-0.417122,0.589158,0.186896,0.187864,0.00795,0.017046
1.36757E+18,,,,1.37E+18,retweeted,,negative,-0.867834,0.089886,0.284829,0.139675,0.0441,0.013639
1.36757E+18,,,,1.37E+18,retweeted,,neutral,0,0.152214,0.557929,0.119634,0.048324,0.028419
1.36757E+18,,,,1.37E+18,retweeted,,negative,-0.661943,0.348538,0.433929,0.262839,0.035704,0.021124
1.36757E+18,,,,1.37E+18,retweeted,,negative,-0.846635,0.204189,0.052463,0.458753,0.030085,0.037574
1.36757E+18,,,,1.37E+18,retweeted,,neutral,0,0.307375,0.411453,0.019132,0.045357,0.026516
1.36757E+18,,,,1.37E+18,retweeted,,negative,-0.889351,0.177951,0.428085,0.1636,0.067051,0.03366
1.36757E+18,,,,1.37E+18,retweeted,,neutral,0,0.117003,0.421528,0.4788,0.043697,0.017897
1.36757E+18,,,,1.37E+18,retweeted,,negative,-0.905207,0.285996,0.379492,0.503248,0.013929,0.013577
1.36757E+18,,,,1.37E+18,retweeted,,neutral,0,0.109819,0.250539,0.079088,0.096298,0.012763
1.36757E+18,,,,1.37E+18,retweeted,,neutral,0,0.501823,0.210215,0.057979,0.035325,0.016627
1.36757E+18,,,,1.37E+18,retweeted,,neutral,0,0.120551,0.37386,0.031231,0.047827,0.019809
1.36757E+18,,,,1.37E+18,retweeted,,neutral,0,0.154098,0.388622,0.176274,0.054068,0.035757
1.36757E+18,,,,1.37E+18,retweeted,,positive,0.290123,0.30097,0.361453,0.226632,0.058174,0.024749
1.36757E+18,,,,1.37E+18,retweeted,,neutral,0,0.087032,0.249924,0.125022,0.043952,0.017735
1.36757E+18,,,,1.37E+18,retweeted,,neutral,0,0.198884,0.243301,0.311985,0.019741,0.012674
1.36757E+18,,,,1.37E+18,retweeted,,negative,-0.965867,0.72542,0.037668,0.189564,0.061555,0.023474
1.36757E+18,,,,1.37E+18,retweeted,,negative,-0.76865,0.582102,0.239469,0.14026,0.023107,0.011556
1.36757E+18,,,,1.37E+18,retweeted,,negative,-0.975741,0.462931,0.070081,0.668955,0.043602,0.023248
1.36757E+18,,,,1.37E+18,retweeted,,negative,-0.860523,0.245493,0.16537,0.214603,0.015852,0.007042
1.36757E+18,,,,1.37E+18,retweeted,,negative,-0.931506,0.133884,0.330885,0.336718,0.190094,0.01918
1.36757E+18,,,,1.37E+18,retweeted,,neutral,0,0.380637,0.235256,0.112183,0.022267,0.040647
1.36757E+18,,,,1.37E+18,retweeted,,neutral,0,0.165265,0.32165,0.269618,0.02391,0.033102
1.36757E+18,,,,1.37E+18,retweeted,,negative,-0.746244,0.427543,0.333304,0.061947,0.045907,0.04642
1.36757E+18,,,,1.37E+18,retweeted,,neutral,0,0.091154,0.341681,0.086394,0.020426,0.029661
1.36757E+18,,,,1.37E+18,retweeted,,neutral,0,0.271521,0.288511,0.141257,0.007291,0.014744
1.36757E+18,,,,1.37E+18,retweeted,,negative,-0.867717,0.285838,0.037307,0.253963,0.029481,0.017483
1.36757E+18,,,,1.37E+18,retweeted,,neutral,0,0.127334,0.314925,0.195266,0.121047,0.035416
1.36757E+18,,,,1.37E+18,retweeted,,negative,-0.810183,0.653328,0.051877,0.143996,0.037809,0.02496
1.36757E+18,,,,1.37E+18,retweeted,,neutral,0,0.325714,0.224864,0.078212,0.018223,0.029672
1.36757E+18,,,,1.37E+18,retweeted,,neutral,0,0.10655,0.758121,0.027544,0.024374,0.028988
1.36757E+18,,,,1.37E+18,retweeted,,neutral,0,0.610207,0.139426,0.095763,0.036502,0.029393
1.36757E+18,,,,1.37E+18,retweeted,,neutral,0,0.568695,0.169308,0.035066,0.097375,0.050931
1.36757E+18,,,,1.37E+18,retweeted,,negative,-0.770277,0.127956,0.413571,0.465807,0.017319,0.016555
1.36757E+18,,,,1.37E+18,retweeted,,negative,-0.921156,0.125402,0.291471,0.45635,0.033236,0.031411
1.36757E+18,,,,1.37E+18,retweeted,,negative,-0.757084,0.587288,0.044328,0.144449,0.07012,0.024961
1.36757E+18,,,,1.37E+18,retweeted,,positive,0.668391,0.080577,0.614913,0.026689,0.021483,0.083588
1.36757E+18,,,,1.37E+18,retweeted,,negative,-0.447691,0.412147,0.109432,0.236299,0.042161,0.114449
1.36757E+18,,,,1.37E+18,retweeted,,neutral,0,0.302386,0.367247,0.227164,0.079213,0.024976
1.36757E+18,,,,1.37E+18,retweeted,,negative,-0.606504,0.245638,0.381974,0.305279,0.124725,0.014261
1.36757E+18,,,,1.37E+18,retweeted,,neutral,0,0.130823,0.649586,0.185885,0.018572,0.00633
1.36757E+18,,,,1.37E+18,retweeted,,negative,-0.946475,0.074877,0.332861,0.12607,0.105857,0.302204
1.36757E+18,,,,1.37E+18,retweeted,,negative,-0.652503,0.350104,0.101516,0.360284,0.074885,0.032836
1.36757E+18,,,,1.37E+18,retweeted,,neutral,0,0.567133,0.235058,0.085314,0.025215,0.009033
1.36757E+18,,,,1.37E+18,retweeted,,negative,-0.65034,0.13913,0.517375,0.094813,0.035625,0.014409
1.36757E+18,,,,1.37E+18,retweeted,,neutral,0,0.310054,0.291022,0.142616,0.026295,0.006555
1.36757E+18,,,,1.37E+18,retweeted,,negative,-0.914296,0.24747,0.12916,0.22908,0.020357,0.049582
1.36757E+18,,,,1.37E+18,retweeted,,neutral,0,0.216208,0.319807,0.43439,0.078441,0.014061
1.36757E+18,,,,1.37E+18,retweeted,,negative,-0.924099,0.35778,0.099579,0.249411,0.175593,0.019447
1.36757E+18,,,,1.37E+18,retweeted,,negative,-0.656128,0.339311,0.343677,0.220631,0.029162,0.032037
1.36757E+18,,,,1.37E+18,retweeted,,neutral,0,0.147369,0.483102,0.241987,0.112185,0.033598
1.36757E+18,,,,1.37E+18,retweeted,,positive,0.948454,0.213097,0.452667,0.154233,0.107384,0.037379
1.36757E+18,,,,1.37E+18,retweeted,,neutral,0,0.214461,0.095466,0.054203,0.047047,0.025583
1.36757E+18,,,,1.37E+18,retweeted,,neutral,0,0.107979,0.451993,0.25401,0.109375,0.034077
1.36758E+18,,,,1.37E+18,retweeted,,negative,-0.917185,0.324058,0.210602,0.101339,0.04331,0.054241
1.36758E+18,,,,1.37E+18,retweeted,,negative,-0.734575,0.150469,0.440966,0.316982,0.058879,0.017494
1.36758E+18,,,,1.37E+18,retweeted,,negative,-0.872663,0.159312,0.058676,0.47658,0.213163,0.114349
1.36758E+18,,,,1.37E+18,retweeted,,neutral,0,0.178651,0.010809,0.361196,0.219924,0.021789
1.36758E+18,,,,1.37E+18,retweeted,,neutral,0,0.258601,0.485727,0.084673,0.099296,0.031553
1.36758E+18,,,,1.37E+18,retweeted,,negative,-0.604983,0.236236,0.274992,0.265122,0.172197,0.01888
1.36758E+18,,,,1.37E+18,retweeted,,negative,-0.627778,0.13386,0.123975,0.535834,0.027721,0.023546
1.36758E+18,,,,1.37E+18,retweeted,,negative,-0.774194,0.243307,0.113005,0.170411,0.03239,0.008077
1.36758E+18,,,,1.37E+18,retweeted,,neutral,0,0.164569,0.42998,0.101722,0.067884,0.008721
1.36758E+18,,,,1.37E+18,retweeted,,neutral,0,0.123693,0.564874,0.104395,0.033074,0.064386
1.36758E+18,,,,1.37E+18,retweeted,,negative,-0.505016,0.13251,0.493842,0.161764,0.028313,0.015054
1.36758E+18,,,,1.37E+18,retweeted,,neutral,0,0.126927,0.448613,0.078519,0.077544,0.157721
1.36758E+18,,,,1.37E+18,retweeted,,negative,-0.480221,0.154138,0.288181,0.386374,0.008717,0.007035
1.36758E+18,,,,1.37E+18,retweeted,,negative,-0.642624,0.123583,0.048266,0.164911,0.114729,0.032175
1.36758E+18,,,,1.37E+18,retweeted,,negative,-0.859214,0.186107,0.497388,0.115146,0.051161,0.02077
1.36758E+18,,,,1.37E+18,retweeted,,negative,-0.737567,0.085975,0.54221,0.043594,0.030662,0.036961
1.36758E+18,,,,1.37E+18,retweeted,,neutral,0,0.111947,0.507518,0.135454,0.037476,0.037936
1.36758E+18,,,,1.37E+18,retweeted,,negative,-0.967848,0.20944,0.365687,0.143894,0.04081,0.082706
1.36758E+18,,,,1.37E+18,retweeted,,neutral,0,0.254141,0.427034,0.237853,0.030267,0.028428
1.36758E+18,,,,1.37E+18,retweeted,,negative,-0.960082,0.245477,0.35566,0.204598,0.048425,0.059109
1.36758E+18,,,,1.37E+18,retweeted,,neutral,0,0.275146,0.460654,0.215764,0.032339,0.022734
1.36758E+18,,,,1.37E+18,retweeted,,negative,-0.547232,0.421362,0.315094,0.059727,0.012544,0.009671
1.36758E+18,,,,1.37E+18,retweeted,,neutral,0,0.101031,0.159433,0.385502,0.103086,0.062612
1.36758E+18,,,,1.37E+18,retweeted,,negative,-0.887777,0.440587,0.299853,0.165321,0.033441,0.043432
1.36758E+18,,,,1.37E+18,retweeted,,positive,0.772335,0.111391,0.390377,0.15038,0.031313,0.034472
1.36758E+18,,,,1.37E+18,retweeted,,positive,0.800907,0.228599,0.264013,0.394188,0.023068,0.03414
1.36758E+18,,,,1.37E+18,retweeted,,neutral,0,0.093628,0.590965,0.023314,0.081635,0.030314
1.36758E+18,,,,1.37E+18,retweeted,,neutral,0,0.244116,0.212812,0.149514,0.01296,0.01101
1.36758E+18,,,,1.37E+18,retweeted,,neutral,0,0.209409,0.141169,0.691172,0.026358,0.017873
1.36758E+18,,,,1.37E+18,retweeted,,positive,0.636928,0.167466,0.568044,0.078835,0.043327,0.019808
1.36758E+18,,,,1.37E+18,retweeted,,negative,-0.75899,0.25273,0.326136,0.30603,0.067859,0.020694
1.36758E+18,,,,1.37E+18,retweeted,,neutral,0,0.292053,0.276742,0.122302,0.020385,0.02561
1.36758E+18,,,,1.37E+18,retweeted,,neutral,0,0.201722,0.208046,0.372048,0.034949,0.029835
1.36758E+18,,,,1.37E+18,retweeted,,negative,-0.619285,0.376939,0.370799,0.224112,0.050442,0.022679
1.36758E+18,,,,1.37E+18,retweeted,,neutral,0,0.383047,0.391791,0.095872,0.03405,0.033909
