id,created_at,lang,retweet_count,referenced_tweets_id,referenced_tweets_type,text,sent_label,sent_score,sadness,joy,fear,disgust,anger,qt_id,qt_text,sent_score_qt,sent_label_qt,sent_language_qt,sadness_qt,joy_qt,fear_qt,disgust_qt,anger_qt
1.50629E+18,,,,1.50605E+18,quoted,,negative,-0.864304,0.388316,0.202609,0.058389,0.09678,0.064418,1.50605E+18,,-0.903558,negative,,0.050533,0.019831,0.059011,0.644301,0.11573
1.5063E+18,,,,1.50628E+18,quoted,,negative,-0.806044,0.186768,0.172911,0.074547,0.136292,0.049112,1.50628E+18,,0,neutral,,0.178663,0.331518,0.105542,0.043119,0.057846
1.5063E+18,,,,1.50629E+18,quoted,,negative,-0.486647,0.31341,0.268829,0.074292,0.091778,0.093305,1.50629E+18,,-0.902362,negative,,0.135326,0.259934,0.058978,0.097874,0.075153
1.5063E+18,,,,1.50628E+18,quoted,,neutral,0,0.249468,0.179427,0.052934,0.304593,0.061964,1.50628E+18,,0,neutral,,0.178663,0.331518,0.105542,0.043119,0.057846
1.5063E+18,,,,1.50628E+18,quoted,,negative,-0.786808,0.1352,0.16206,0.116908,0.148483,0.149319,1.50628E+18,,0,neutral,,0.178663,0.331518,0.105542,0.043119,0.057846
1.5063E+18,,,,1.50628E+18,quoted,,neutral,0,0.151935,0.22881,0.21311,0.123183,0.056212,1.50628E+18,,0,neutral,,0.178663,0.331518,0.105542,0.043119,0.057846
1.5063E+18,,,,1.50628E+18,quoted,,negative,-0.312705,0.189087,0.174771,0.088438,0.162337,0.04767,1.50628E+18,,0,neutral,,0.178663,0.331518,0.105542,0.043119,0.057846
1.5063E+18,,,,1.50594E+18,quoted,,negative,-0.85574,0.302456,0.256382,0.044722,0.259631,0.282357,1.50594E+18,,-0.89672,negative,,0.105289,0.009648,0.076394,0.638741,0.066318
1.5063E+18,,,,1.50628E+18,quoted,,negative,-0.447424,0.413275,0.051009,0.105879,0.125033,0.10759,1.50628E+18,,0,neutral,,0.178663,0.331518,0.105542,0.043119,0.057846
1.5063E+18,,,,1.50163E+18,quoted,,positive,0.257184,0.299744,0.228368,0.051835,0.103914,0.06521,1.50163E+18,,0.913899,positive,,0.017493,0.990897,0.004835,0.01701,0.004018
1.5063E+18,,,,1.50628E+18,quoted,,negative,-0.863023,0.61459,0.145792,0.035974,0.19383,0.052946,1.50628E+18,,0,neutral,,0.178663,0.331518,0.105542,0.043119,0.057846
1.5063E+18,,,,1.50626E+18,quoted,,negative,-0.848784,0.129518,0.251655,0.057503,0.282965,0.127948,1.50626E+18,,0,neutral,,0.192451,0.41812,0.049969,0.218245,0.049404
1.5063E+18,,,,1.5063E+18,quoted,,positive,0.863438,0.608209,0.085659,0.037026,0.124059,0.02971,1.5063E+18,,0,neutral,,0.179892,0.339603,0.099835,0.038785,0.061219
1.5063E+18,,,,1.50628E+18,quoted,,positive,0.748277,0.107776,0.248899,0.068079,0.094731,0.086385,1.50628E+18,,-0.472235,negative,,0.249754,0.3787,0.020442,0.07387,0.038822
1.5063E+18,,,,1.50628E+18,quoted,,negative,-0.834098,0.261225,0.092951,0.041744,0.383588,0.089885,1.50628E+18,,0,neutral,,0.178663,0.331518,0.105542,0.043119,0.057846
1.5063E+18,,,,1.50627E+18,quoted,,positive,0.923049,0.147192,0.194529,0.06211,0.126311,0.208878,1.50627E+18,,0,neutral,,0.162579,0.086045,0.03845,0.191256,0.041202
1.5063E+18,,,,1.50627E+18,quoted,,neutral,0,0.323709,0.25889,0.128237,0.058393,0.06582,1.50627E+18,,0,neutral,,0.113057,0.436043,0.104533,0.027747,0.170161
1.5063E+18,,,,1.5063E+18,quoted,,negative,-0.98998,0.329543,0.290757,0.070873,0.058969,0.205075,1.5063E+18,,0,neutral,,0.259076,0.260509,0.073177,0.076707,0.096577
1.5063E+18,,,,1.50629E+18,quoted,,positive,0.305635,0.167724,0.333079,0.063911,0.131086,0.098652,1.50629E+18,,0.692603,positive,,0.103251,0.208441,0.251488,0.0845,0.301411
1.5063E+18,,,,1.5063E+18,quoted,,neutral,0,0.105798,0.152086,0.044653,0.651869,0.02745,1.5063E+18,,-0.589481,negative,,0.166737,0.265081,0.060453,0.093649,0.054479
